"","Valor.Venta","int","precio.Metro2.casa","precio.Metro2.apart","n.banos","n.medio.banos","n.hab","zona","n.parqueaderos","tipo.inmueble","m.cuadra","km.parque","km.centrocom","km.estadio"
"1592",3060.81,0.058,7.49565516204802,6.53867749281819,2,1,2,3,1,1,199.4,9.3,8.28,71.33
"1593",3057.933,0.096,6.81954546589955,4.43340089805472,2,1,1,5,3,1,203.2,28.88,4.78,168.13
"1594",2751.83,0.067,6.83596170514828,4.65776559551448,1,1,1,2,2,0,201,29.43,0.64,157.54
"1595",3122.599,0.092,6.60193509238732,5.75606239811043,4,2,2,2,1,0,198.6,10.19,7.05,78.8
"1596",3013.188,0.073,7.16035258656702,2.84997771911264,3,1,2,4,1,0,199.2,2.89,5.77,31.9
"1597",2809.46,0.066,8.58317497449648,5.88733075152809,2,1,1,2,1,0,197.2,15.97,6.7,178.05
"1598",3245.262,0.084,7.61923220768907,5.29902701713807,3,1,2,4,2,1,201.2,26.65,8.5,175.41
"1599",3171.344,0.055,6.68805603321135,5.92051542381571,3,2,3,4,2,0,194.6,20.32,5.88,138.4
"1600",3122.838,0.098,7.37534412513563,4.93011891012413,3,2,2,5,2,0,201.6,24.13,3.26,26.07
"1601",3449.551,0.064,8.43513578142711,7.49389538473534,3,2,3,3,2,0,201,28.47,5.48,43.57
"1602",3041.069,0.063,7.03509156280877,6.01823515353711,2,1,2,2,3,0,202,21.9,4.8,30.03
"1603",2697.615,0.081,7.84976288798681,6.18853127466074,1,0,1,1,1,0,200.2,5.34,8.38,141.35
"1604",2979.83,0.084,9.39544742718509,5.1074987511281,1,1,1,4,3,1,201.2,24.32,4.93,142.62
"1605",3053.904,0.065,6.53176009848136,7.17225675668825,3,2,2,2,1,0,200.8,23.92,7.79,162.93
"1606",3027.255,0.064,8.43173083303035,5.91659601805882,3,2,2,2,1,0,200.2,4.05,1.03,128.83
"1607",2815.03,0.097,8.24274512457372,3.69532571373103,1,1,1,1,1,1,198.6,20.37,9.7,163.02
"1608",2920.401,0.097,6.0633284473101,5.44191925737033,2,1,1,4,3,1,202.6,21.13,8.29,116.26
"1609",2698.636,0.092,7.54295704932481,6.57564230848459,1,1,1,4,3,0,186.6,20.5,2.2,155.26
"1610",3312.578,0.063,7.7207424382149,2.26453152221645,4,2,3,2,1,0,199,20.42,7.79,85.61
"1611",3218.221,0.071,7.4794473251133,5.16477137263255,4,2,2,3,2,0,202,20.58,0.56,27.94
"1612",3293.56,0.063,6.91737078462141,5.42526030046452,4,1,2,3,2,1,196.4,28.5,8.88,124.12
"1613",2870.384,0.098,8.7609384689798,7.34098441900583,1,0,1,3,1,1,207,5.32,9.37,133.96
"1614",2834.173,0.098,6.98118892711442,6.16008104681771,1,1,1,1,3,1,196.6,19.07,4.15,166.67
"1615",3411.414,0.059,8.05697535856284,5.65590205387013,4,2,3,5,2,1,196.4,15.34,6.07,50.9
"1616",3093.956,0.082,7.52676242346768,5.09668064436748,3,2,2,3,2,0,198,21.03,4.87,162.4
"1617",2814.832,0.061,7.53609177082952,4.28740722706648,1,0,1,3,2,1,195.2,9.29,9.66,128.72
"1618",2871.889,0.077,8.31274376685142,3.91987777767378,2,1,1,2,1,0,201.8,25.62,1.49,51.67
"1619",2970.679,0.063,7.86640991499774,6.53294766715748,2,1,2,3,2,0,198.6,3.58,6.69,119.66
"1620",3101.412,0.063,8.17667649117706,5.77246564141905,3,2,2,4,2,0,201.8,6.81,2.82,115.89
"1621",2784.056,0.062,7.31801596170346,4.08349717033435,2,1,1,5,2,0,198,1.74,8.83,0.58
"1622",3260.25,0.097,8.68861287053071,4.90147592403572,3,1,3,2,1,1,200.2,25.07,1.33,182.88
"1623",3249.185,0.071,7.79386775339373,5.47568736911951,3,1,2,4,3,1,204.8,9.21,3.8,60.56
"1624",3307.284,0.069,7.1977791143646,6.76424264108584,3,1,3,1,3,1,198.8,9.84,4.73,61.42
"1625",3168.545,0.051,8.73386614153579,3.76219511915155,3,2,3,2,2,0,200.8,16.46,5.68,84.9
"1626",2685.375,0.071,6.26970942229909,5.92901963189504,1,1,1,2,1,0,197.8,28.78,5.35,91.67
"1627",3064.921,0.082,7.08457926270311,5.34794271892889,3,1,2,4,1,0,198,18.28,6.56,81.56
"1628",2809.125,0.064,7.5183332259629,4.13851990049369,1,0,1,1,1,1,202.6,11.1,4.02,107.47
"1629",3182.47,0.062,7.88962735605033,6.02362119983058,3,1,2,2,1,1,199.2,27.71,4.93,149.74
"1630",3117.711,0.051,8.02119567814761,6.4523619649352,3,2,2,4,1,0,202.6,27.99,2.3,57.31
"1631",3030.404,0.086,7.85304871879953,5.86122910398777,3,1,2,4,1,0,199.6,4.37,0.96,144.96
"1632",2831.047,0.056,5.7864490899985,5.95509464056534,1,0,1,2,2,1,201.8,25.31,2.91,116.17
"1633",3056.522,0.059,8.28692798114996,6.68871769427762,2,1,2,4,2,0,206.6,24.74,6.83,160.18
"1634",3010.138,0.074,6.73341646652547,5.33776900904844,3,1,2,3,1,0,201,9.15,8.96,85.15
"1635",2924.801,0.068,8.09213408874064,6.06324610782946,2,1,1,5,2,0,207.4,21.02,5.85,183.28
"1636",3346.655,0.098,8.50115392337715,5.46034658497358,3,2,3,1,2,1,203.6,3.47,0.58,151.03
"1637",3105.939,0.051,7.44281386581761,6.24647868660738,3,1,2,3,2,0,198.4,23.73,8.62,81.8
"1638",3307.053,0.065,8.40022086017107,8.53392654431449,3,2,3,1,2,0,201.2,29.27,0.51,27.98
"1639",2745.915,0.085,9.71529728698632,7.84991684884227,1,1,1,5,1,0,201,7.67,3.96,40.83
"1640",3201.67,0.085,5.84110130814863,5.59955090316894,3,1,2,5,2,1,204,4.31,9.38,19.82
"1641",3138.355,0.098,6.18635650007563,4.38143266479351,3,1,2,4,2,1,198.2,15.38,7.51,71.5
"1642",2997.885,0.09,8.57516287113762,5.97983163104343,2,2,1,2,3,1,201.6,8.83,6.47,91.55
"1643",3124.241,0.079,9.28114334568167,5.7240246766128,3,1,2,3,2,0,199.8,17.08,2,24.96
"1644",3193.011,0.059,7.96999777647354,6.29924422962709,3,2,3,4,1,0,195.8,27.97,8.87,37.86
"1645",2999.24,0.074,6.50753703567907,4.73904457318843,2,1,2,2,1,1,199.8,6.8,7.85,150.85
"1646",3233.142,0.085,10.1152110708283,4.83171880660023,3,2,2,2,3,1,200.8,2.75,3.83,165.81
"1647",2768.264,0.062,6.92256828822296,5.68880021633611,1,1,1,2,3,0,197.2,24.32,8.37,69.59
"1648",3462.316,0.09,9.37609096322358,7.55669908734727,4,2,3,3,2,1,195.2,17.09,1.13,176.33
"1649",3575.392,0.067,6.94627532532556,8.36599740486316,4,2,4,3,2,1,200.2,11.54,6.94,35.39
"1650",3032.862,0.083,6.68601862263459,6.21310738099562,3,2,2,2,1,0,199.2,5.44,5.9,120.24
"1651",2772.715,0.097,7.03317318313692,9.17671770538583,1,1,1,4,2,0,204,24.04,2.92,131.9
"1652",3282.622,0.068,7.07371873342742,7.61107018227079,4,2,3,5,2,0,194.8,1.72,4.92,100.13
"1653",3396.594,0.059,8.71980722808607,9.11458785564127,4,3,3,1,3,0,195.4,9.29,6.89,170.35
"1654",2978.413,0.055,5.96267256423017,5.3729288579789,3,2,2,4,1,0,201.6,5.85,5.74,15.32
"1655",2940.452,0.096,6.95864224104081,4.43689101162924,2,1,2,1,2,0,197.2,9.5,6.73,118.96
"1656",3221.101,0.054,8.54060309189137,7.62343492440018,3,1,2,5,3,1,200.2,1.63,1.48,171.23
"1657",3233.794,0.082,8.12967271552889,4.57927235357188,3,2,3,4,2,0,201,10.94,9.47,47.45
"1658",3187.577,0.073,8.20320317621973,2.47081450263593,4,1,2,5,2,0,201.8,5.56,3.95,19.48
"1659",3565.219,0.073,7.78394417681571,5.46022908366795,4,2,4,1,2,1,197.4,17.78,2.37,179.43
"1660",3388.724,0.09,8.8156004391114,5.13513850205659,4,3,2,3,2,1,198.4,20.72,9.06,146.71
"1661",2908.367,0.056,7.08151371618404,6.10462527828578,2,1,1,4,1,1,201.2,13.56,5.79,79.45
"1662",2847.003,0.09,7.69851265915872,6.39754026684521,1,1,1,3,1,1,203.4,19.69,5.88,127.05
"1663",3033.789,0.076,6.92677864059423,3.92906903691063,3,2,2,3,1,0,198,25.27,8.59,67.6
"1664",2792.05,0.07,6.818222518932,3.88355475411957,2,1,1,4,1,0,194.4,22.82,9.73,0.88
"1665",3182.211,0.052,7.13177193963147,4.63184393560358,3,1,2,4,2,1,198.8,15.51,1.91,96.26
"1666",3394.441,0.066,6.48562147537442,6.15967134480168,4,2,3,4,2,1,199.8,4.97,0.54,161.27
"1667",2944.139,0.099,7.24021502833431,2.79684320224412,2,1,2,1,2,0,198.2,10.61,9.3,152.57
"1668",2755.137,0.057,8.04411188024935,5.84163703128779,1,0,1,4,1,0,201.8,25.79,7.69,167.78
"1669",2967.396,0.073,6.02193909295563,4.87299780998539,2,1,2,3,2,0,205.2,12.38,9.51,163.62
"1670",3299.695,0.097,6.71036532610698,7.67427847062933,4,3,3,3,1,0,200.2,11.02,5.67,121.81
"1671",3028.419,0.079,6.93404947060738,5.25964088081338,3,2,2,5,2,0,198,11.05,2.45,13.3
"1672",3075.932,0.072,7.62470424419602,5.28130082245212,3,2,2,5,2,0,198.6,3.21,9.43,116.59
"1673",3222.396,0.099,8.21646499339817,6.56259320024245,3,2,2,4,3,1,201.4,10.58,5.3,38.02
"1674",2769.029,0.096,8.05176376333092,5.79565471903894,1,1,1,1,3,0,198,21.86,4.04,63.18
"1675",2855.28,0.06,8.03395202160176,7.34154638353263,2,1,1,4,2,1,201.8,20.65,3.79,28.77
"1676",3232.862,0.084,7.50632247441733,5.85794160722228,3,2,3,3,2,0,197.6,19.36,5.77,150.27
"1677",3009.688,0.051,7.1957793567618,8.76957614678571,2,1,2,5,2,0,203.4,18.24,3.69,44.03
"1678",3247.771,0.091,7.46967463068658,5.97073069577498,3,2,3,1,2,0,201.6,16.04,7.23,21.27
"1679",2763.654,0.088,6.92993431307143,5.6622873952875,2,1,1,1,1,0,198.2,12.83,1.71,130.41
"1680",3293.705,0.096,9.0273225478191,6.53872150047477,4,3,2,3,3,0,198.8,28.43,9.19,67.14
"1681",2807.972,0.068,5.78530631447809,5.56405306306134,1,1,1,3,2,1,201.4,17.39,7.66,164.58
"1682",2936.328,0.082,8.85849538187941,5.66319475027129,2,1,1,3,1,1,201.4,5.57,3.34,193.79
"1683",3195.773,0.095,8.33289098933501,4.3416747340191,3,1,2,4,2,1,197.8,18.39,1.3,103.71
"1684",3158.554,0.091,7.68456064003463,6.77542482178906,3,2,2,4,3,0,200.2,15.15,7.45,185.17
"1685",3686.367,0.095,7.55204699726857,5.19994195090531,4,2,4,4,3,1,204.2,22.1,6.55,177.58
"1686",3554.012,0.09,6.28030014893697,5.44100997287503,4,2,4,4,2,1,199.4,12.25,4.55,178.93
"1687",3029.271,0.085,6.77176824759046,6.75074455564505,3,1,2,1,2,0,195.8,7.7,9,65.52
"1688",2692.128,0.082,5.27622992953723,1.68037273983431,2,2,1,2,1,0,197.2,12.27,0.71,4.57
"1689",2769.615,0.063,8.00359345631995,3.41430060467852,1,1,1,2,2,0,202.4,28.18,9.2,172.24
"1690",2978.916,0.075,8.1500734351663,5.28720104129045,2,1,2,2,1,0,197.8,27.6,0.66,145.49
"1691",2879.635,0.062,8.8669300353376,6.88873414445282,2,1,1,4,1,0,195.6,29.17,9.68,198.51
"1692",2839.394,0.09,5.89318463177752,3.99946547681834,1,1,1,3,2,1,199.6,29.83,9.85,82.26
"1693",3147.551,0.086,6.44858086468736,5.62439642712805,3,2,2,4,1,1,198.2,25.64,3.5,104.1
"1694",3244.663,0.078,7.47336438140782,5.63947557437576,4,1,2,5,3,0,200.2,26.93,6.5,154.32
"1695",2811.023,0.068,8.7009183169701,4.92261326245918,2,1,1,5,2,0,200,7.22,7.81,141.36
"1696",3413.207,0.091,7.31874871962327,6.65530327025365,4,2,3,1,2,1,199.2,27.25,8.45,100.5
"1697",3459.981,0.081,7.95888912682761,5.48475232754178,4,3,3,4,2,1,201.6,24.23,2.71,69.95
"1698",2761.769,0.077,8.13375007867508,4.08931181079087,1,0,1,4,2,1,198.4,10.25,4.9,61.47
"1699",3603.844,0.068,6.87902963712096,5.18447916032359,4,2,4,3,2,1,203.2,26.53,1.54,156.95
"1700",3365.805,0.07,6.62985578824205,7.29938360392183,4,2,3,1,3,0,199,27.89,1.81,25.72
"1701",3197.334,0.092,7.17749298012156,4.88410482048125,3,1,3,4,2,0,196.6,15.54,1.84,148.14
"1702",2976.49,0.066,6.07884043735889,3.16840378070173,3,1,2,4,2,0,190.2,10.22,3.76,196.79
"1703",2654.287,0.069,7.30432794832567,3.2111294958166,1,1,1,3,2,0,198.2,0.82,6.6,65.78
"1704",2940.979,0.093,5.92649584109369,6.08571393007476,2,1,2,3,1,0,199.8,26.04,2.79,171.34
"1705",2961.108,0.054,6.96356123166205,5.76721429162251,2,1,2,2,2,0,197.8,7.14,3.04,155.71
"1706",3070.321,0.082,7.40027963909993,6.28997464305356,2,1,2,2,2,1,202,4.67,2.78,59.18
"1707",2965.677,0.053,7.8382708019412,7.71217597685681,2,1,2,5,2,0,195.8,5.26,9.52,62.41
"1708",3226.839,0.071,7.024719256248,5.83327446393053,3,2,3,3,2,0,197.2,19.27,9.89,181.02
"1709",2924.307,0.08,8.0930006084111,7.55448593436695,2,1,1,5,1,1,202.6,3.61,8.47,10.61
"1710",3004.681,0.081,6.98929898914961,5.20340713978652,2,1,2,4,3,0,201.4,7.66,5.97,133.3
"1711",3153.598,0.092,6.57389672872912,6.45646317775032,3,2,3,2,1,0,193.6,7.73,4.39,157.13
"1712",2730.894,0.082,8.58256903067953,3.89006475468731,1,0,1,3,1,0,201,25.37,4.28,186.52
"1713",3000.864,0.051,8.71612955605501,5.46299814604519,2,1,2,2,1,0,198,22.99,2,188.34
"1714",2797.682,0.061,6.402925619187,7.3299131449545,1,0,1,2,3,1,193.2,0.64,6.27,78.42
"1715",2918.554,0.063,6.72793513834782,9.89246034503837,2,1,1,4,2,1,197.6,23.58,6.22,122.62
"1716",2733.718,0.082,7.21955759963034,4.31414627762989,1,1,1,5,3,0,199.6,1.53,2.68,66.41
"1717",3248.444,0.082,6.94158039946601,6.52311431886141,3,1,2,3,2,1,203.4,20.22,4.51,38.59
"1718",3028.771,0.061,9.24159462804068,5.72196501867399,2,1,2,5,2,0,201.4,8.05,8.52,105.39
"1719",3317.858,0.088,7.55173881700877,5.47320482884162,4,1,3,2,1,0,200.6,14,1.43,176.99
"1720",3187.524,0.085,5.78587233064434,8.52799939189878,3,1,3,1,2,0,200.6,9.61,4.16,51.52
"1721",3175.624,0.087,9.04535334439701,4.14415351575378,2,2,2,4,3,1,202.4,25.12,4.68,172.83
"1722",2756.817,0.062,8.02859942598875,4.77620602315944,1,1,1,5,2,0,207,5.47,4.04,56.64
"1723",2812.158,0.068,6.38637773639456,7.18988861792476,2,1,1,1,2,0,196.6,23.41,2.87,198.76
"1724",2984.929,0.078,8.83830919610247,5.80271290647736,2,1,1,4,2,1,199.2,11.87,5.89,181.41
"1725",2722.752,0.062,4.82708453582659,7.91133820982916,1,1,1,1,3,0,200.2,27.96,3.58,58.15
"1726",2850.815,0.071,9.24985565072311,5.67620373601591,1,1,1,2,3,0,201,29.31,9.22,187.99
"1727",2904.94,0.082,7.32696545574181,7.35629371010826,2,2,1,3,3,1,196.6,8.87,9.32,92.1
"1728",2773.163,0.077,7.487671143059,4.28854854242555,1,0,1,4,3,0,199.8,15.49,4.48,149.06
"1729",3156.233,0.077,8.16845464021167,5.48434676703917,3,1,2,3,1,1,198.4,14.63,6.91,49.07
"1730",3054.072,0.06,6.49326670774422,5.81436012623393,2,1,2,2,1,1,201.8,20.09,6.02,149.57
"1731",3339.9,0.075,8.08978043293755,7.29703187097832,4,2,3,1,2,0,201,1.4,4.52,121.11
"1732",2799.803,0.096,6.80692266583178,2.46429673397004,2,1,1,1,2,0,200,5.16,4.49,182.99
"1733",2861.49,0.069,7.54262522122808,5.44590934615838,2,1,1,2,2,0,202.6,0.68,9.56,3.85
"1734",3464.553,0.063,8.52884465669648,6.44156138519236,4,2,3,2,2,1,196.8,16.95,4.41,179.6
"1735",3084.639,0.056,9.17479541771647,7.95388317260979,2,1,2,4,2,1,194,5.05,9.85,135.77
"1736",2841.677,0.068,7.79798319301581,5.60425976073374,1,0,1,1,2,1,200.2,2.52,9.39,100.45
"1737",2829.139,0.074,7.73099031194102,5.69701473848602,2,1,1,2,1,0,201.8,17.99,3.37,82.64
"1738",2810.849,0.096,5.89722866969759,7.15709228755134,1,0,1,2,2,1,197.8,14.65,6.75,105.86
"1739",3327.617,0.089,8.3044998853767,4.90280454160924,3,2,3,5,2,1,200.4,4.71,7.3,117.69
"1740",3020.423,0.064,8.33895639684247,2.53144186951448,2,1,2,4,2,0,201,18.03,7.42,178.6
"1741",2890.683,0.071,8.52173499510248,6.43092830531303,2,1,1,4,2,0,201,23.88,8.71,190.36
"1742",2967.95,0.097,7.65160765750457,7.6225384894392,2,1,2,4,2,0,199.2,8.66,9.32,66.7
"1743",3107.637,0.065,6.44700152143275,3.2331526167112,3,1,2,5,2,1,200.4,0.64,4.78,188.84
"1744",3453.43,0.078,7.53504128536801,6.83697624556078,4,3,3,5,2,1,200,21.38,5.53,74.26
"1745",3040.487,0.091,8.14547389220889,4.29140666043112,2,1,2,5,1,1,194.8,23.62,1.64,5.86
"1746",3121.723,0.098,7.44961267287823,4.39716741278657,3,2,2,2,3,0,202,9.41,6.27,43.48
"1747",3037.605,0.076,7.82396535959567,4.14929490659293,3,1,2,3,1,1,206.4,2.51,9.86,44.19
"1748",2827.592,0.099,8.60438905056997,6.13807409951032,1,0,1,1,3,0,206,17.77,4.84,45.99
"1749",3280.769,0.058,5.56103720587857,7.02844541422862,3,1,3,3,1,1,193.6,12.29,8.29,191.26
"1750",3025.993,0.095,7.86837143390027,3.41785127587385,2,1,2,1,2,0,202.4,25.83,6.05,171.7
"1751",3241.806,0.06,6.38691792937224,3.20065880004896,3,1,3,5,3,0,200.6,16.66,1.07,159.12
"1752",2924.66,0.091,5.7676470206988,5.78280923134959,2,1,2,1,1,0,199.6,24.73,3.43,196.67
"1753",3344.268,0.075,7.13469497895581,7.65342934168408,4,3,3,3,1,1,199.6,4.35,7.75,60.07
"1754",3014.769,0.091,7.77913183049007,5.25186533837741,2,1,2,2,2,0,204.2,5.17,4.17,66.41
"1755",3143.2,0.067,6.84695499624727,6.27961756114926,3,2,2,1,2,1,195.8,22.01,7.67,58.03
"1756",3120.543,0.058,8.38659917309434,4.65163394160175,3,2,2,3,3,0,199.8,9.79,3.3,4.88
"1757",2690.359,0.053,7.04393524945311,5.87043118772481,1,1,1,4,1,0,194,19.69,8.28,14.22
"1758",3358.213,0.065,8.90946893624152,6.76308842434403,4,2,3,1,2,0,198.8,15.23,7.39,46.92
"1759",2989.306,0.078,6.24409548847493,8.57117698127181,2,2,2,2,2,0,197.6,26.63,1.43,59.42
"1760",3092.5,0.063,7.70129550434597,6.21229603653295,3,1,2,3,2,0,198.6,18.01,8.45,106.07
"1761",3057.815,0.056,6.77946914151643,5.05619169789687,2,1,2,1,1,1,198.4,27.9,4.77,30
"1762",2790.048,0.058,7.40600720256564,6.87822615809045,1,0,1,5,3,0,200.4,14.02,6.92,39.15
"1763",2775.709,0.082,6.99491560635647,2.2455193359135,1,1,1,2,1,0,206.4,25.81,5.44,40.27
"1764",3039.567,0.055,6.27377291219726,7.11391402174395,3,2,2,5,2,0,200.6,23.7,6.87,101.96
"1765",2880.883,0.055,8.14716639164931,4.34051853224111,2,1,1,1,1,1,199,2.67,3,168.43
"1766",2906.851,0.065,7.65191941089128,4.07613155004802,2,1,1,1,1,1,197.6,22.38,8.5,123.24
"1767",2960.486,0.053,6.63188839740017,6.8177562931959,2,1,2,5,2,0,201.2,4.47,5,3.22
"1768",2804.764,0.059,6.28050907172082,4.90788859058465,2,1,1,1,2,0,202,5.85,4.22,153.12
"1769",3351.789,0.1,6.30495492284776,7.73232479439092,4,3,3,4,1,1,196.4,15.71,0.53,121.9
"1770",2750.426,0.077,8.58194569641942,5.68247339574082,1,1,1,4,1,0,204.2,17.99,4.65,81.97
"1771",3342.452,0.082,7.9711176740917,5.61425812241851,4,1,3,3,3,0,198.8,8.95,3.78,19.78
"1772",3522.591,0.058,6.81851734782445,7.16596597284804,4,3,4,5,2,0,202.8,24.71,5.95,102.94
"1773",3183.809,0.094,7.3189425523662,7.18541362862934,3,2,2,2,1,1,202.2,17.11,4.85,77.52
"1774",3502.088,0.069,8.90773983043597,7.08942140916114,4,2,4,2,1,0,198.4,18.17,1.4,104.62
"1775",3199.805,0.093,8.02176317108681,6.25324266064724,3,1,3,3,1,0,199.4,1.47,7.38,178.96
"1776",2934.667,0.063,7.00274656003087,8.59763711325866,2,1,1,2,1,1,200.2,27.08,1.48,47.89
"1777",2867.134,0.05,7.79482200899339,5.82875285335677,1,1,1,5,3,1,202,4.8,0.99,45.7
"1778",3159.203,0.067,6.22837454427702,5.69369359507232,3,1,2,4,2,1,199.8,15.43,6.65,88.05
"1779",2672.938,0.099,7.1484830604998,4.26702082313721,1,1,1,5,3,0,189.4,8.3,8.55,41.03
"1780",2996.277,0.093,6.59361351726153,4.98103345562711,3,2,2,3,2,0,196.2,5.86,1.68,50.69
"1781",3256.275,0.06,6.85610636525723,5.12926495397392,4,3,2,3,2,1,203.4,7.34,9.48,55.46
"1782",3162.775,0.094,8.53573344090179,7.68233301477837,3,2,2,3,1,1,202.8,8.27,2.72,66.4
"1783",2675.646,0.087,7.0042797222982,4.80002999607008,1,0,1,1,1,0,196.4,15.52,7.31,154.53
"1784",3193.246,0.066,7.88095229229303,6.98651062623127,3,2,3,1,1,0,196,8.74,4.16,69.01
"1785",2992.816,0.063,5.01334975185196,7.31342688835752,3,2,2,2,1,0,200,16.3,1.27,144.21
"1786",2840.859,0.074,8.23846741209467,5.50863136717378,1,1,1,5,2,1,200.2,23.71,5.23,185.06
"1787",3183.446,0.097,8.13209890510189,2.90388267900416,3,2,2,2,2,1,198.8,12.48,3.81,30.13
"1788",2889.86,0.07,8.60876154636855,5.00078207113527,1,0,1,1,3,1,198,12.67,3.7,180.19
"1789",3094.145,0.082,8.09075694775087,4.49577588151163,3,2,2,2,1,0,202,27.64,5.6,172.36
"1790",3444.044,0.092,7.94430546455177,4.59309854816224,4,2,3,1,3,1,199.6,3.14,3.5,101.76
"1791",3416.449,0.1,7.95102152323761,5.9817021612694,4,2,3,4,1,1,196.6,14,6.56,53.02
"1792",2850.974,0.099,8.73465647519426,3.86707121256181,1,0,1,5,2,1,202.4,4.67,3.59,174.49
"1793",2888.12,0.058,8.15580939542085,4.79537448718529,2,1,1,5,1,1,197.4,15.5,0.75,27.97
"1794",2861.323,0.066,7.88125260098269,6.4873715447747,2,1,1,4,3,0,200,9.22,3.12,105.93
"1795",3153.24,0.087,6.34174112373595,5.09073651663929,3,2,2,5,1,1,201.2,28.15,8.09,45.02
"1796",2821.583,0.069,7.09521218893809,6.1356231435076,2,1,1,1,1,0,202,14.76,7.83,120.32
"1797",3589.789,0.1,8.31085297391555,4.72580642619625,4,2,4,4,1,1,200.8,25.38,3.11,157.29
"1798",2996.05,0.068,8.21235219625418,5.73498896342898,2,1,1,3,2,1,199.8,19.11,5.27,109.45
"1799",3097.407,0.093,6.56836320621923,6.26090994429144,3,2,2,3,2,0,201.2,19.34,7.67,42.93
"1800",2880.253,0.066,6.89409052882738,7.89312623547217,2,1,1,2,3,0,198,26.69,1.25,23.01
"1801",2854.212,0.099,7.16890376927836,7.30081959529227,2,2,1,5,2,0,197.8,28.73,7.81,138.7
"1802",3317.504,0.059,5.96686217383082,4.13082332327959,3,2,3,3,2,1,200,29.2,2.99,86.97
"1803",3583.132,0.074,6.29124705116767,8.291360789502,4,2,4,3,2,1,200.4,21.02,4.5,172.48
"1804",2663.933,0.074,8.58097718483273,6.04301521264319,1,1,1,3,1,0,197.8,7.31,6.66,193.86
"1805",2824.822,0.055,7.70273603237625,8.27730330275316,1,0,1,1,1,1,201.6,7,5.48,108.67
"1806",3175.378,0.059,6.70484792456227,6.10089015014114,3,2,2,4,2,1,200.6,16.4,3.35,180.06
"1807",3100.253,0.087,7.50204497996247,3.47358410685513,3,1,2,4,2,0,201.6,21.61,0.66,71.84
"1808",3362.337,0.076,8.10105752645087,3.03034431415836,3,1,3,1,1,1,205.6,22.26,9.94,76.01
"1809",3171.893,0.09,6.80629680227555,6.42860060458375,3,1,2,5,2,1,200.6,3.36,4.17,97.4
"1810",2816.643,0.055,6.15539288321428,6.24138918504253,1,0,1,1,2,1,197,17.34,3.66,71.25
"1811",2805.072,0.092,8.18469229313169,2.71527423072752,1,1,1,4,2,1,199.8,7.32,7.89,16.68
"1812",2720.315,0.06,7.87124344057611,3.33831254157994,1,1,1,2,2,0,198,22.4,1.81,68.74
"1813",2853.55,0.058,8.04965715995782,4.48013141347573,1,1,1,3,1,1,196,18.24,3.28,113.54
"1814",3362.3,0.071,7.08597818624376,5.13539230388932,4,1,3,2,1,0,203,27.57,0.98,52.62
"1815",2670.349,0.083,7.46952536714163,5.82803083814171,1,1,1,4,2,0,197.4,9.46,6.61,150.66
"1816",2806.457,0.081,7.88095523806266,6.44171336356664,2,1,1,2,2,0,201,1.21,3.35,28.37
"1817",2827.27,0.077,6.91201623294708,5.7047289676363,1,1,1,3,1,1,204.4,18.69,0.61,85.08
"1818",3196.106,0.082,6.93390047123327,3.95986313520175,3,2,3,4,1,0,199.2,1.06,7.22,126.79
"1819",3307.974,0.077,8.13484490765825,4.17181998634247,4,3,3,2,1,0,200.2,6.65,4.86,129.22
"1820",3199.376,0.063,5.95921899333187,5.57320645547533,3,1,2,1,2,1,204,19.23,8.77,193.73
"1821",2988.456,0.059,7.60451944509825,4.78531097746975,2,1,2,3,2,0,200.8,7.47,1.22,101.73
"1822",3236.174,0.094,5.56823938858682,3.32392681587185,3,2,3,3,1,1,205.4,16.42,0.55,100.31
"1823",2995.238,0.1,6.69171034558249,5.37642605769345,2,1,2,4,3,0,201.2,17.57,8.24,117.46
"1824",3371.957,0.097,7.7376151381957,7.30702258564054,4,3,3,3,2,0,202.6,4.99,6.63,160.54
"1825",3081.877,0.093,8.02003581614377,3.91321278371576,3,2,2,4,3,0,198,4.32,9.69,109.06
"1826",2785.248,0.057,7.58424032592337,6.24399390110752,1,1,1,2,1,0,198,22.34,4.69,111.22
"1827",2926.393,0.065,8.30247325893015,6.55091400118875,2,1,1,3,3,0,198.2,25.46,4.71,178.18
"1828",3098.89,0.089,7.18198636568169,4.69921132116888,2,1,2,4,2,1,198,26.24,2.33,58.14
"1829",2753.214,0.051,8.19465612930074,4.91902566827904,1,0,1,5,1,0,203.6,23.87,8.15,102.39
"1830",3429.763,0.092,9.01244818080128,4.40156950932017,4,3,3,5,2,0,202.8,27.56,7.01,18.72
"1831",3462.427,0.052,8.16043377177111,5.67703548552117,4,3,3,2,1,1,200,27.56,1.01,186.04
"1832",3125.157,0.079,7.75818294230704,3.59146405077108,2,1,2,1,2,1,203.8,21.43,3.52,73.55
"1833",3037.636,0.083,7.2330843980187,6.23847285444574,2,1,2,5,2,0,199,14.97,7.66,153.46
"1834",3285.596,0.052,8.55637674300691,5.32240016474879,3,2,3,5,2,0,198.4,24.91,9.32,94.5
"1835",2980.968,0.059,6.69489957400479,4.74296393118692,2,1,2,5,1,1,192,10.96,9.29,125.95
"1836",3285.332,0.064,8.07044375848641,6.37002156013207,4,2,2,2,1,1,202.4,16.68,2.01,138.02
"1837",3190.603,0.057,7.53977718523432,3.92139043834051,3,2,2,3,2,1,195.8,16.9,9.36,189.67
